Date,Code,CompanyName,SplitCount,CumulativeRatio,FirstSplitDate,LastSplitDate,DiscDate,OriginalBPS,AdjustedBPS,OriginalShOutFY,AdjustedShOutFY
2017-09-29,81810,東天紅,1,0.1,2017-08-29,2017-08-29,2017-07-13,401.3025756901355,4013.0257569013547,25728716.0,2572871.6
2017-09-29,82250,タカチホ,1,0.1,2017-09-27,2017-09-27,2017-08-10,229.553264604811,2295.53264604811,7275000.0,727500.0
2017-09-29,82440,近鉄百貨店,1,0.1,2017-08-29,2017-08-29,2017-07-12,77.50641980022098,775.0641980022098,404379406.0,40437940.6
2017-09-29,82470,大和,1,0.2,2017-08-29,2017-08-29,2017-07-11,275.4439151147683,1377.2195755738414,30017000.0,6003400.0
2017-09-29,82540,さいか屋,1,0.1,2017-08-29,2017-08-29,2017-07-11,55.62440918999442,556.2440918999441,31353142.0,3135314.2
2017-09-29,83030,ＳＢＩ新生銀行,1,0.1,2017-09-27,2017-09-27,2017-08-02,301.1790995203594,3011.7909952035934,2750346891.0,275034689.1
2017-09-29,83040,あおぞら銀行,1,0.1,2017-09-27,2017-09-27,2017-07-31,362.14735593496,3621.4735593496,1182894181.0,118289418.10000001
2017-09-29,83410,七十七銀行,1,0.2,2017-09-27,2017-09-27,2017-07-28,1252.6914681366068,6263.457340683034,383278734.0,76655746.8
2017-09-29,83430,秋田銀行,1,0.1,2017-09-27,2017-09-27,2017-07-28,990.1377577128065,9901.377577128063,180936439.0,18093643.900000002
2017-09-29,83440,山形銀行,1,0.2,2017-09-27,2017-09-27,2017-07-28,913.0470588235294,4565.235294117647,170000000.0,34000000.0
2017-09-29,83490,東北銀行,1,0.1,2017-09-27,2017-09-27,2017-07-31,404.88064564624864,4048.8064564624865,95099631.0,9509963.1
2017-09-29,83610,大垣共立銀行,1,0.1,2017-09-27,2017-09-27,2017-08-10,734.3415392524329,7343.415392524329,418318975.0,41831897.5
2017-09-29,83620,福井銀行,1,0.1,2017-09-27,2017-09-27,2017-08-02,518.9841134998007,5189.841134998007,241446697.0,24144669.700000003
2017-09-29,83870,四国銀行,1,0.2,2017-09-27,2017-09-27,2017-08-04,664.2725173210162,3321.3625866050807,216500000.0,43300000.0
2017-09-29,83920,大分銀行,1,0.1,2017-09-27,2017-09-27,2017-08-07,1202.1694012291905,12021.694012291904,162436342.0,16243634.200000001
2017-09-29,83930,宮崎銀行,1,0.1,2017-09-27,2017-09-27,2017-08-10,810.6377669649643,8106.3776696496425,176334000.0,17633400.0
2017-09-29,83950,佐賀銀行,1,0.1,2017-09-27,2017-09-27,2017-08-02,709.4517133581884,7094.517133581883,171359090.0,17135909.0
2017-09-29,84160,高知銀行,1,0.1,2017-09-27,2017-09-27,2017-08-09,716.0705919100421,7160.705919100422,102448000.0,10244800.0
2017-09-29,85370,大光銀行,1,0.1,2017-09-27,2017-09-27,2017-07-28,841.1088363628844,8411.088363628844,96714000.0,9671400.0
2017-09-29,85580,東和銀行,1,0.1,2017-09-27,2017-09-27,2017-08-03,408.18688656600057,4081.868865660005,371802733.0,37180273.300000004
2017-09-29,85620,福島銀行,1,0.1,2017-09-27,2017-09-27,2017-08-04,136.64347826086956,1366.4347826086957,230000000.0,23000000.0
2017-09-29,85630,大東銀行,1,0.1,2017-09-27,2017-09-27,2017-08-10,308.47627795692733,3084.762779569273,127014629.0,12701462.9
2017-09-29,85840,ジャックス,1,0.2,2017-09-27,2017-09-27,2017-08-04,843.2299590649282,4216.149795324641,175395808.0,35079161.6
2017-09-29,86170,光世証券,1,0.1,2017-09-27,2017-09-27,2017-07-21,179.0879574970484,1790.879574970484,94864000.0,9486400.0
2017-09-29,88350,太平洋興発,1,0.1,2017-09-27,2017-09-27,2017-08-10,185.88160834459902,1858.81608344599,77834489.0,7783448.9
2017-09-29,89200,東祥,1,2.0,2017-09-27,2017-09-27,2017-07-28,1257.7841576406108,628.8920788203054,19157500.0,38315000.0
2017-09-29,90010,東武鉄道,1,0.2,2017-09-27,2017-09-27,2017-07-31,422.4173378885731,2112.0866894428655,1075540607.0,215108121.4
2017-09-29,90030,相鉄ホールディングス,1,0.2,2017-09-27,2017-09-27,2017-08-01,266.7101422552246,1333.550711276123,490727495.0,98145499.0
2017-09-29,90060,京浜急行電鉄,1,0.5,2017-09-27,2017-09-27,2017-08-02,444.52515536966933,889.0503107393387,551521094.0,275760547.0
2017-09-29,90080,京王電鉄,1,0.2,2017-09-27,2017-09-27,2017-08-01,527.9919218631512,2639.9596093157556,642754152.0,128550830.4
2017-09-29,90100,富士急行,1,0.5,2017-09-27,2017-09-27,2017-08-02,232.20480498417606,464.40960996835213,109769477.0,54884738.5
2017-09-29,90120,秩父鉄道,1,0.1,2017-09-27,2017-09-27,2017-08-09,724.1333333333333,7241.333333333333,15000000.0,1500000.0
2017-09-29,90170,新潟交通,1,0.1,2017-09-27,2017-09-27,2017-08-09,395.9886128364389,3959.886128364389,38640000.0,3864000.0
2017-09-29,90310,西日本鉄道,1,0.2,2017-09-27,2017-09-27,2017-08-03,429.99899218986207,2149.99496094931,396800930.0,79360186.0
2017-09-29,90330,広島電鉄,1,0.5,2017-08-29,2017-08-29,2017-08-08,689.3793828316171,1378.7587656632343,60891000.0,30445500.0
2017-09-29,90410,近鉄グループホールディングス,1,0.1,2017-09-27,2017-09-27,2017-08-09,191.64221604115917,1916.4221604115917,1906620616.0,190662061.60000002
2017-09-29,90440,南海電気鉄道,1,0.2,2017-09-27,2017-09-27,2017-07-31,394.18902694854035,1970.9451347427016,567012232.0,113402446.4
2017-09-29,90450,京阪ホールディングス,1,0.2,2017-09-27,2017-09-27,2017-08-07,370.73155957408085,1853.6577978704042,565913515.0,113182703.0
2017-09-29,90460,神戸電鉄,1,0.1,2017-09-27,2017-09-27,2017-07-31,210.25689447862666,2102.5689447862665,80615668.0,8061566.800000001
2017-09-29,90480,名古屋鉄道,1,0.2,2017-09-27,2017-09-27,2017-08-07,381.78570044727724,1908.9285022363858,919772531.0,183954506.20000002
2017-09-29,90490,京福電気鉄道,1,0.1,2017-09-27,2017-09-27,2017-07-31,328.05,3280.5,20000000.0,2000000.0
2017-09-29,90520,山陽電気鉄道,1,0.2,2017-09-27,2017-09-27,2017-08-04,336.9278272453281,1684.6391362266404,111652992.0,22330598.400000002
2017-09-29,90600,日本ロジテム,1,0.1,2017-09-27,2017-09-27,2017-07-31,784.4223594276601,7844.2235942766,13833109.0,1383310.9000000001
2017-09-29,90650,山九,1,0.2,2017-09-27,2017-09-27,2017-07-28,507.01667941259336,2535.083397062967,326078030.0,65215606.0
2017-09-29,90750,福山通運,1,0.2,2017-09-27,2017-09-27,2017-08-08,845.3988366545149,4226.994183272574,278851815.0,55770363.0
2017-09-29,90810,神奈川中央交通,1,0.2,2017-09-27,2017-09-27,2017-07-27,842.6666666666666,4213.333333333333,63000000.0,12600000.0
2017-09-29,90820,大和自動車交通,1,0.5,2017-09-27,2017-09-27,2017-08-10,719.8095238095239,1439.6190476190477,10500000.0,5250000.0
2017-09-29,90830,神姫バス,1,0.2,2017-09-27,2017-09-27,2017-08-08,1323.4283862605314,6617.141931302657,30860000.0,6172000.0
2017-09-29,90870,タカセ,1,0.1,2017-09-27,2017-09-27,2017-08-10,558.7411747201292,5587.411747201291,10545133.0,1054513.3
2017-09-29,90900,ＡＺ−ＣＯＭ丸和ホールディングス,1,2.0,2017-09-27,2017-09-27,2017-07-31,1148.015313519504,574.007656759752,16043340.0,32086680.0
2017-09-29,91010,日本郵船,1,0.1,2017-09-27,2017-09-27,2017-07-31,344.89233438968193,3448.923343896819,1700550988.0,170055098.8
2017-09-29,91040,商船三井,1,0.1,2017-09-27,2017-09-27,2017-07-31,563.1847963366469,5631.847963366469,1206286115.0,120628611.5
2017-09-29,91070,川崎汽船,1,0.1,2017-09-27,2017-09-27,2017-07-31,269.5132754140956,2695.1327541409555,939382298.0,93938229.80000001
2017-09-29,91100,ＮＳユナイテッド海運,1,0.1,2017-09-27,2017-09-27,2017-07-31,324.84269229700135,3248.4269229700135,239706793.0,23970679.3
2017-09-29,91300,共栄タンカー,1,0.1,2017-09-27,2017-09-27,2017-08-10,241.7516339869281,2417.516339869281,38250000.0,3825000.0
2017-09-29,92020,ＡＮＡホールディングス,1,0.1,2017-09-27,2017-09-27,2017-08-02,274.4579877188614,2744.5798771886134,3516425257.0,351642525.70000005
2017-09-29,93010,三菱倉庫,1,0.5,2017-09-27,2017-09-27,2017-07-31,1599.821711366022,3199.643422732044,175921478.0,87960739.0
2017-09-29,93040,澁澤倉庫,1,0.2,2017-09-27,2017-09-27,2017-08-07,557.5200965683002,2787.600482841501,76088737.0,15217747.4
2017-09-29,93110,アサガミ,1,0.1,2017-09-27,2017-09-27,2017-07-28,1065.9379407616361,10659.379407616361,14180000.0,1418000.0
2017-09-29,93120,ケイヒン,1,0.1,2017-09-27,2017-09-27,2017-08-04,242.44062793943198,2424.40627939432,65364457.0,6536445.7
2017-09-29,93250,ファイズホールディングス,1,2.0,2017-09-27,2017-09-27,2017-08-04,334.19226957383546,167.09613478691773,2522500.0,5045000.0
2017-09-29,93510,東洋埠頭,1,0.1,2017-09-27,2017-09-27,2017-08-01,250.07751937984497,2500.7751937984494,77400000.0,7740000.0
2017-09-29,93550,リンコーコーポレーション,1,0.1,2017-09-27,2017-09-27,2017-08-08,545.5185185185185,5455.185185185185,27000000.0,2700000.0
2017-09-29,93600,鈴与シンワート,1,0.2,2017-09-27,2017-09-27,2017-08-03,141.4,707.0,15000000.0,3000000.0
2017-09-29,93620,兵機海運,1,0.1,2017-09-27,2017-09-27,2017-08-09,168.13725490196077,1681.3725490196077,12240000.0,1224000.0
2017-09-29,93630,大運,1,0.1,2017-09-27,2017-09-27,2017-08-10,41.34527472642514,413.4527472642514,62280394.0,6228039.4
2017-09-29,93640,上組,1,0.5,2017-09-27,2017-09-27,2017-08-10,1149.2763645718126,2298.552729143625,274345675.0,137172837.5
2017-09-29,95310,東京瓦斯,1,0.2,2017-09-27,2017-09-27,2017-07-28,483.7362202837759,2418.6811014188793,2302856295.0,460571259.0
2017-09-29,95320,大阪瓦斯,1,0.2,2017-09-27,2017-09-27,2017-07-27,478.06662186810024,2390.3331093405013,2083400000.0,416680000.0
2017-09-29,95330,東邦瓦斯,1,0.2,2017-09-27,2017-09-27,2017-07-31,583.4782221239868,2917.3911106199334,535466429.0,107093285.80000001
2017-09-29,95360,西部ガスホールディングス,1,0.1,2017-09-27,2017-09-27,2017-07-27,204.7350900143305,2047.350900143305,371875676.0,37187567.6
2017-09-29,96010,松竹,1,0.1,2017-08-29,2017-08-29,2017-07-14,619.6791590168182,6196.791590168182,139378578.0,13937857.8
2017-09-29,96050,東映,1,0.1,2017-09-27,2017-09-27,2017-08-10,1255.0283333036314,12550.283333036312,147689096.0,14768909.600000001
2017-09-29,96330,東京テアトル,1,0.1,2017-09-27,2017-09-27,2017-08-09,174.3416947460377,1743.4169474603768,80130000.0,8013000.0
2017-09-29,96350,武蔵野興業,1,0.1,2017-09-27,2017-09-27,2017-08-09,338.6666666666667,3386.6666666666665,10500000.0,1050000.0
2017-09-29,96390,三協フロンテア,1,0.5,2017-09-27,2017-09-27,2017-08-07,1166.4269077955885,2332.853815591177,23356800.0,11678400.0
2017-09-29,97130,ロイヤルホテル,1,0.1,2017-09-27,2017-09-27,2017-08-10,138.86763973641433,1388.6763973641434,102716515.0,10271651.5
2017-09-29,97260,ＫＮＴ−ＣＴホールディングス,1,0.1,2017-09-27,2017-09-27,2017-08-08,91.92487501423977,919.2487501423977,273310135.0,27331013.5
2017-09-29,97610,東海リース,1,0.1,2017-09-27,2017-09-27,2017-07-28,437.6241746432964,4376.241746432964,34943225.0,3494322.5
2017-09-29,97780,昴,1,0.1,2017-08-29,2017-08-29,2017-07-11,459.6467496501105,4596.4674965011045,6935761.0,693576.1000000001
2017-09-29,97800,ハリマビステム,1,0.2,2017-09-27,2017-09-27,2017-08-07,1027.170882957587,5135.854414787936,4812247.0,962449.4
2017-09-29,98160,ストライダーズ,1,0.1,2017-09-27,2017-09-27,2017-08-09,21.998202876226205,219.98202876226208,88870896.0,8887089.6
2017-09-29,99020,日伝,1,2.0,2017-09-27,2017-09-27,2017-08-04,4253.590917644107,2126.7954588220537,15943000.0,31886000.0
2017-09-29,99030,カンセキ,1,0.5,2017-08-29,2017-08-29,2017-07-07,380.93167701863354,761.8633540372671,16100000.0,8050000.0
2017-10-31,17930,大本組,1,0.2,2017-09-27,2017-09-27,2017-08-03,1852.8973896367697,9264.486948183849,31704400.0,6340880.0
2017-10-31,17980,守谷商会,1,0.2,2017-09-27,2017-09-27,2017-08-04,693.4513274336283,3467.2566371681414,11300000.0,2260000.0
2017-10-31,18010,大成建設,1,0.2,2017-09-27,2017-09-27,2017-08-07,506.9714846841542,2534.857423420771,1146752860.0,229350572.0
2017-10-31,18070,佐藤渡辺,1,0.2,2017-09-27,2017-09-27,2017-08-10,841.5057733829834,4207.528866914917,15978500.0,3195700.0
2017-10-31,18110,錢高組,1,0.1,2017-09-27,2017-09-27,2017-08-10,827.3063621277689,8273.063621277688,73531406.0,7353140.600000001
2017-10-31,18150,鉄建建設,1,0.1,2017-09-27,2017-09-27,2017-08-09,328.0690750283093,3280.690750283093,156689563.0,15668956.3
2017-10-31,18200,西松建設,1,0.2,2017-09-27,2017-09-27,2017-08-04,614.723445161923,3073.617225809615,277957513.0,55591502.6
2017-10-31,18330,奥村組,1,0.2,2017-09-27,2017-09-27,2017-08-08,677.5089560159984,3387.544780079992,228326133.0,45665226.6
2017-10-31,18470,イチケン,1,0.2,2017-09-27,2017-09-27,2017-08-10,404.2155082273953,2021.0775411369766,36342000.0,7268400.0
2017-10-31,18610,熊谷組,1,0.1,2017-09-27,2017-09-27,2017-08-09,212.36431010654061,2123.643101065406,377544607.0,37754460.7
2017-10-31,18670,植木組,1,0.1,2017-09-27,2017-09-27,2017-08-04,540.5083921376746,5405.083921376746,34367644.0,3436764.4000000004
2017-10-31,18820,東亜道路工業,1,0.1,2017-09-27,2017-09-27,2017-08-07,707.832008202108,7078.3200820210795,52200239.0,5220023.9
2017-10-31,18880,若築建設,1,0.1,2017-09-27,2017-09-27,2017-08-09,182.58396558134902,1825.8396558134903,129649939.0,12964993.9
2017-10-31,19640,中外炉工業,1,0.1,2017-09-27,2017-09-27,2017-08-10,249.66666666666666,2496.6666666666665,78000000.0,7800000.0
2017-10-31,19680,太平電業,1,0.5,2017-09-27,2017-09-27,2017-08-09,1483.1643723963941,2966.3287447927883,40683960.0,20341980.0
2017-10-31,19800,ダイダン,1,0.5,2017-09-27,2017-09-27,2017-08-08,1272.3707827222217,2544.7415654444435,45963803.0,22981901.5
2017-10-31,19920,神田通信機,1,0.1,2017-09-27,2017-09-27,2017-08-10,437.27902193180046,4372.790219318004,8017764.0,801776.4
2017-10-31,20040,昭和産業,1,0.2,2017-09-27,2017-09-27,2017-08-03,466.4971039290543,2332.4855196452713,164849898.0,32969979.6
2017-10-31,22640,森永乳業,1,0.2,2017-09-27,2017-09-27,2017-08-09,597.6530752303611,2988.265376151805,248977218.0,49795443.6
2017-10-31,22910,福留ハム,1,0.2,2017-09-27,2017-09-27,2017-08-09,388.5882352941176,1942.9411764705883,17000000.0,3400000.0
2017-10-31,22930,滝沢ハム,1,0.2,2017-09-27,2017-09-27,2017-08-10,350.0475737392959,1750.2378686964796,10510000.0,2102000.0
2017-10-31,24250,ケアサービス,1,2.0,2017-09-27,2017-09-27,2017-08-07,611.9047619047619,305.95238095238096,2100000.0,4200000.0
2017-10-31,26020,日清オイリオグループ,1,0.2,2017-09-27,2017-09-27,2017-08-04,771.6023430972115,3858.0117154860573,173339287.0,34667857.4
2017-10-31,26540,アスモ,1,0.1,2017-09-27,2017-09-27,2017-08-14,30.57739511098419,305.7739511098419,151451750.0,15145175.0
2017-10-31,28130,和弘食品,1,0.1,2017-09-27,2017-09-27,2017-08-04,421.5652204690245,4215.652204690245,9493193.0,949319.3
2017-10-31,29300,北の達人コーポレーション,1,2.0,2017-10-31,2017-10-31,2017-10-13,78.49151930710934,39.24575965355467,22168000.0,44336000.0
2017-10-31,30020,グンゼ,1,0.1,2017-09-27,2017-09-27,2017-08-03,523.4235055380074,5234.235055380074,209935165.0,20993516.5
2017-10-31,30360,アルコニックス,1,2.0,2017-08-29,2017-08-29,2017-08-08,2712.922514483998,1356.461257241999,12910800.0,25821600.0
2017-10-31,31010,東洋紡,1,0.1,2017-09-27,2017-09-27,2017-08-07,193.9285146194268,1939.285146194268,890487922.0,89048792.2
2017-10-31,31030,ユニチカ,1,0.1,2017-09-27,2017-09-27,2017-08-07,59.73264118618023,597.3264118618023,577523433.0,57752343.300000004
2017-10-31,31070,ダイワボウホールディングス,1,0.1,2017-09-27,2017-09-27,2017-08-04,329.9778656258896,3299.7786562588954,192712926.0,19271292.6
2017-10-31,31090,シキボウ,1,0.1,2017-09-27,2017-09-27,2017-08-07,273.6889440020993,2736.889440020993,121108290.0,12110829.0
2017-10-31,31100,日東紡績,1,0.2,2017-09-27,2017-09-27,2017-08-03,401.8779075625724,2009.3895378128618,199677560.0,39935512.0
2017-10-31,31380,富士山マガジンサービス,1,2.0,2017-08-29,2017-08-29,2017-08-10,499.06161932521076,249.53080966260538,1657110.0,3314220.0
2017-10-31,31500,グリムス,1,1.5,2017-09-27,2017-09-27,2017-08-10,779.5352671441084,519.6901780960723,3881800.0,5822700.0
2017-10-31,33290,東和フードサービス,1,2.0,2017-10-27,2017-10-27,2017-08-31,1191.2440144630118,595.6220072315059,4093200.0,8186400.0
2017-10-31,34090,北日本紡績,1,0.1,2017-09-27,2017-09-27,2017-08-04,38.64921384865618,386.4921384865618,12911000.0,1291100.0
2017-10-31,34310,宮地エンジニアリンググループ,1,0.1,2017-09-27,2017-09-27,2017-08-08,323.2624861761136,3232.624861761136,69194543.0,6919454.300000001
2017-10-31,34750,グッドコムアセット,1,2.0,2017-09-27,2017-09-27,2017-09-11,1011.002767162999,505.5013835814995,3035600.0,6071200.0
2017-10-31,35210,エコナックホールディングス,1,0.5,2017-09-27,2017-09-27,2017-08-10,39.69226047493615,79.3845209498723,85457466.0,42728733.0
2017-10-31,35260,芦森工業,1,0.1,2017-09-27,2017-09-27,2017-08-10,228.71288616246588,2287.128861624659,60569390.0,6056939.0
2017-10-31,35380,ウイルプラスホールディングス,1,2.0,2017-10-27,2017-10-27,2017-09-15,869.0288361475713,434.51441807378563,4766240.0,9532480.0
2017-10-31,35510,ダイニック,1,0.2,2017-09-27,2017-09-27,2017-08-09,453.440884249702,2267.20442124851,42523735.0,8504747.0
2017-10-31,35610,力の源ホールディングス,1,2.0,2017-09-27,2017-09-27,2017-08-10,310.87167711737175,155.43583855868587,11323000.0,22646000.0
2017-10-31,35830,オーベクス,1,0.2,2017-09-27,2017-09-27,2017-08-09,278.9864604262168,1394.932302131084,15463116.0,3092623.2
2017-10-31,36000,フジックス,1,0.2,2017-09-27,2017-09-27,2017-08-10,1194.3385058031065,5971.692529015532,7340465.0,1468093.0
2017-10-31,38360,アバントグループ,1,2.0,2017-10-27,2017-10-27,2017-08-04,412.5479335321687,206.27396676608436,9388000.0,18776000.0
2017-10-31,38770,中越パルプ工業,1,0.1,2017-09-27,2017-09-27,2017-08-03,405.5354852422875,4055.354852422875,133546883.0,13354688.3
2017-10-31,39370,Ｕｂｉｃｏｍホールディングス,1,2.0,2017-09-27,2017-09-27,2017-08-09,203.26958223603737,101.63479111801868,5559120.0,11118240.0
2017-10-31,39440,古林紙工,1,0.1,2017-09-27,2017-09-27,2017-08-10,452.3248636904925,4523.248636904925,17768203.0,1776820.3
2017-10-31,39680,セグエグループ,1,2.0,2017-09-27,2017-09-27,2017-08-14,631.5150649721548,315.7575324860774,2801200.0,5602400.0
2017-10-31,40220,ラサ工業,1,0.1,2017-09-27,2017-09-27,2017-08-10,138.60419844717478,1386.0419844717476,79442038.0,7944203.800000001
2017-10-31,40270,テイカ,1,0.5,2017-09-27,2017-09-27,2017-08-09,788.1960677773952,1576.3921355547905,51428828.0,25714414.0
2017-10-31,40310,片倉コープアグリ,1,0.2,2017-09-27,2017-09-27,2017-08-09,421.22931175003833,2106.1465587501916,50808430.0,10161686.0
2017-10-31,40460,大阪ソーダ,1,0.2,2017-09-27,2017-09-27,2017-08-04,485.2287617250608,2426.143808625304,111778205.0,22355641.0
2017-10-31,40610,デンカ,1,0.2,2017-09-27,2017-09-27,2017-08-07,519.0713542141485,2595.356771070742,442779202.0,88555840.4
2017-10-31,40640,日本カーバイド工業,1,0.1,2017-09-27,2017-09-27,2017-08-07,256.1255024969521,2561.255024969521,81940298.0,8194029.800000001
2017-10-31,40780,堺化学工業,1,0.2,2017-09-27,2017-09-27,2017-08-08,786.7385834926179,3933.692917463089,104939559.0,20987911.8
2017-10-31,40920,日本化学工業,1,0.1,2017-09-27,2017-09-27,2017-08-08,368.04691544688086,3680.4691544688085,89227755.0,8922775.5
2017-10-31,40980,チタン工業,1,0.1,2017-09-27,2017-09-27,2017-08-10,187.7047849956134,1877.0478499561339,30276266.0,3027626.6
2017-10-31,41000,戸田工業,1,0.1,2017-09-27,2017-09-27,2017-08-09,300.59718400085836,3005.9718400085835,60991922.0,6099192.2
2017-10-31,41160,大日精化工業,1,0.2,2017-09-27,2017-09-27,2017-08-09,983.5002970056998,4917.501485028499,93065554.0,18613110.8
2017-10-31,41190,日本ピグメント,1,0.1,2017-09-27,2017-09-27,2017-08-10,835.5863324778219,8355.863324778218,15758994.0,1575899.4000000001
2017-10-31,41830,三井化学,1,0.2,2017-09-27,2017-09-27,2017-08-02,518.7716097271655,2593.8580486358273,1022020076.0,204404015.20000002
2017-10-31,42080,ＵＢＥ,1,0.1,2017-09-27,2017-09-27,2017-08-01,291.813263661891,2918.1326366189105,1062001076.0,106200107.60000001
2017-10-31,42180,ニチバン,1,0.5,2017-09-27,2017-09-27,2017-08-08,744.4544089725888,1488.9088179451776,41476012.0,20738006.0
2017-10-31,42420,タカギセイコー,1,0.2,2017-09-27,2017-09-27,2017-08-09,585.8279222897304,2929.139611448652,13795860.0,2759172.0
2017-10-31,43200,ＣＥホールディングス,1,2.0,2017-09-27,2017-09-27,2017-08-07,991.980991980992,495.990495990496,3703700.0,7407400.0
2017-10-31,43260,インテージホールディングス,1,2.0,2017-09-27,2017-09-27,2017-08-10,1158.1171090565663,579.0585545282831,20118000.0,40236000.0
2017-10-31,44030,日油,1,0.5,2017-09-27,2017-09-27,2017-08-02,896.0014636341092,1792.0029272682184,173682752.0,86841376.0
2017-10-31,45240,森下仁丹,1,0.2,2017-09-27,2017-09-27,2017-08-09,447.855421686747,2239.277108433735,20750000.0,4150000.0
2017-10-31,46110,大日本塗料,1,0.2,2017-09-27,2017-09-27,2017-08-09,248.42919609382466,1242.1459804691233,148553393.0,29710678.6
2017-10-31,46240,イサム塗料,1,0.2,2017-09-27,2017-09-27,2017-08-09,1172.1666666666667,5860.833333333333,12000000.0,2400000.0
2017-10-31,46350,東京インキ,1,0.1,2017-09-27,2017-09-27,2017-08-08,829.9340656970113,8299.340656970113,27257587.0,2725758.7
2017-10-31,47920,山田コンサルティンググループ,1,4.0,2017-09-27,2017-09-27,2017-08-04,1949.5375954965823,487.3843988741456,4974000.0,19896000.0
2017-10-31,49980,フマキラー,1,0.5,2017-09-27,2017-09-27,2017-08-07,334.2025469981807,668.4050939963614,32980000.0,16490000.0
2017-10-31,51990,不二ラテックス,1,0.1,2017-09-27,2017-09-27,2017-08-04,226.94773873284947,2269.4773873284944,12861992.0,1286199.2000000002
2017-10-31,52330,太平洋セメント,1,0.1,2017-09-27,2017-09-27,2017-08-09,311.50395869473255,3115.039586947325,1271402783.0,127140278.30000001
2017-10-31,52850,ヤマックス,1,0.1,2017-09-27,2017-09-27,2017-08-04,339.46459412780655,3394.6459412780655,11580000.0,1158000.0
2017-10-31,53040,ＳＥＣカーボン,1,0.1,2017-09-27,2017-09-27,2017-08-10,734.8144113407621,7348.144113407621,41388682.0,4138868.2
2017-10-31,53510,品川リフラクトリーズ,1,0.1,2017-09-27,2017-09-27,2017-08-03,584.5037539797346,5845.037539797345,94293663.0,9429366.3
2017-10-31,53910,エーアンドエーマテリアル,1,0.1,2017-09-27,2017-09-27,2017-08-10,125.43070197994344,1254.3070197994343,77780000.0,7778000.0
2017-10-31,55410,大平洋金属,1,0.1,2017-09-27,2017-09-27,2017-08-10,313.0294570669516,3130.294570669516,195770713.0,19577071.3
2017-10-31,56600,神鋼鋼線工業,1,0.1,2017-09-27,2017-09-27,2017-08-08,331.74406918675635,3317.440691867563,58698864.0,5869886.4
2017-10-31,56950,パウダーテック,1,0.2,2017-09-27,2017-09-27,2017-08-07,639.7979797979798,3198.989898989899,14850000.0,2970000.0
2017-10-31,57060,三井金属鉱業,1,0.1,2017-09-27,2017-09-27,2017-08-09,318.1147697995138,3181.1476979951376,572966166.0,57296616.6
2017-10-31,57070,東邦亜鉛,1,0.1,2017-09-27,2017-09-27,2017-08-07,383.17998490996484,3831.7998490996483,135855217.0,13585521.700000001
2017-10-31,57130,住友金属鉱山,1,0.5,2017-09-27,2017-09-27,2017-08-08,1813.9978538964192,3627.9957077928384,581628031.0,290814015.5
2017-10-31,57140,ＤＯＷＡホールディングス,1,0.2,2017-09-27,2017-09-27,2017-08-09,735.8022919803093,3679.0114599015465,309946031.0,61989206.2
2017-10-31,57150,古河機械金属,1,0.1,2017-09-27,2017-09-27,2017-08-07,195.00282453691835,1950.0282453691837,404455680.0,40445568.0
2017-10-31,57290,日本精鉱,1,0.2,2017-09-27,2017-09-27,2017-08-02,462.33546951149316,2311.677347557466,13029500.0,2605900.0
2017-10-31,57410,ＵＡＣＪ,1,0.1,2017-09-27,2017-09-27,2017-08-02,414.42062264218634,4144.206226421863,483281934.0,48328193.400000006
2017-10-31,58050,ＳＷＣＣ,1,0.1,2017-09-27,2017-09-27,2017-07-31,93.48989475934674,934.8989475934674,308268611.0,30826861.1
2017-10-31,59180,瀧上工業,1,0.1,2017-09-27,2017-09-27,2017-08-10,1306.976571767497,13069.76571767497,26976000.0,2697600.0
2017-10-31,59220,那須電機鉄工,1,0.1,2017-09-27,2017-09-27,2017-08-09,1212.0833333333333,12120.833333333334,12000000.0,1200000.0
2017-10-31,59230,高田機工,1,0.1,2017-09-27,2017-09-27,2017-08-04,740.8428679740425,7408.428679740426,22375865.0,2237586.5
2017-10-31,59580,三洋工業,1,0.1,2017-09-27,2017-09-27,2017-08-04,384.51704545454544,3845.1704545454545,35200000.0,3520000.0
2017-10-31,59620,浅香工業,1,0.1,2017-09-27,2017-09-27,2017-08-08,262.8533960735912,2628.5339607359124,10370800.0,1037080.0
2017-10-31,59660,京都機械工具,1,0.2,2017-09-27,2017-09-27,2017-08-04,741.8961768370488,3709.4808841852437,12387178.0,2477435.6
2017-10-31,59690,ロブテックス,1,0.1,2017-09-27,2017-09-27,2017-08-07,376.3,3763.0,10000000.0,1000000.0
2017-10-31,60160,ジャパンエンジンコーポレーション,1,0.1,2017-09-27,2017-09-27,2017-08-08,157.39285714285714,1573.9285714285713,28000000.0,2800000.0
2017-10-31,60180,阪神内燃機工業,1,0.2,2017-09-27,2017-09-27,2017-08-07,737.1439256996821,3685.7196284984107,16043000.0,3208600.0
2017-10-31,60860,シンメンテホールディングス,1,3.0,2017-10-27,2017-10-27,2017-10-13,426.1983332401141,142.06611108003804,1787900.0,5363700.0
2017-10-31,60990,エラン,1,2.0,2017-09-27,2017-09-27,2017-08-10,424.2261103633917,212.11305518169584,7430000.0,14860000.0
2017-10-31,61250,岡本工作機械製作所,1,0.1,2017-09-27,2017-09-27,2017-08-09,199.32615719601765,1993.2615719601763,47178956.0,4717895.600000001
